FRS Z, FRS A, Frag Z, Frag A, Paddle 1, Paddle 2, Paddle 3, Paddle 4, Paddle 5, Paddle 6, Paddle 7, Paddle 8, Paddle 9, Paddle 10, Paddle 11, Paddle 12, Paddle 13, Paddle 14, Paddle 15, Paddle 16, Paddle 17, Paddle 18, Paddle 19, Paddle 20, Paddle 21, Paddle 22, Paddle 23, Paddle 24, Paddle 25, Paddle 26, Paddle 27, Paddle 28, total, total3, total_ratio 2sigma-3sigma
16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 49, 22, 4, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 90,0 ,0
16, 37, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 1
16, 37, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 75, 0.786667
16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 1, 8, 42, 585, 1998, 1205, 163, 80, 68, 61, 46, 50, 28, 29, 1, 4, 0, 4374,0 ,0
16, 38, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 3, 9, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 33, 40, 0.825
16, 38, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 14, 22, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 48, 63, 0.761905
16, 38, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 461, 1597, 951, 46, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3086, 3615, 0.853665
16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 4, 4, 6, 9, 34, 250, 2111, 6930, 3723, 464, 233, 215, 187, 183, 128, 91, 90, 17, 15, 0, 14702,0 ,0
16, 39, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 1, 12, 17, 14, 4, 0, 0, 0, 0, 0, 0, 0, 53, 66, 0.80303
16, 39, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 8, 20, 19, 28, 10, 4, 0, 0, 0, 0, 0, 0, 0, 91, 117, 0.777778
16, 39, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 74, 44, 20, 0, 0, 0, 0, 0, 1, 1, 1, 0, 168, 240, 0.7
16, 39, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 162, 1711, 5534, 2927, 128, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10468, 12301, 0.850988
16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 4, 7, 32, 314, 2477, 5753, 2713, 344, 236, 190, 167, 161, 131, 111, 106, 13, 22, 0, 12785,0 ,0
16, 40, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 17, 14, 5, 0, 0, 0, 0, 0, 0, 0, 40, 50, 0.8
16, 40, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 2, 9, 13, 15, 6, 0, 0, 0, 0, 0, 0, 0, 51, 72, 0.708333
16, 40, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 3, 21, 29, 28, 11, 2, 1, 0, 0, 0, 0, 0, 0, 101, 135, 0.748148
16, 40, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 22, 38, 36, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 108, 166, 0.650602
16, 40, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 219, 2006, 4602, 2086, 101, 10, 1, 0, 0, 1, 0, 0, 0, 0, 0, 9037, 10590, 0.853352
16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 7, 72, 412, 773, 332, 42, 32, 24, 14, 23, 21, 16, 19, 12, 6, 0, 1808,0 ,0
16, 41, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
16, 41, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 1, 1, 0, 0, 0, 0, 0, 0, 8, 10, 0.8
16, 41, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 2, 2, 0, 0, 0, 0, 0, 0, 0, 14, 15, 0.933333
16, 41, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 1
16, 41, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 11, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 35, 0.8
16, 41, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 53, 325, 625, 249, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1261, 1484, 0.84973
16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 36, 64, 17, 1, 0, 3, 2, 1, 0, 1, 0, 0, 1, 0, 137,0 ,0
16, 42, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
16, 42, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
16, 42, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
16, 42, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
16, 42, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
16, 42, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1
16, 42, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31, 58, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 120, 0.933333
17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 33, 217, 444, 239, 33, 20, 21, 8, 8, 9, 2, 0, 0, 0, 0, 1041,0 ,0
17, 39, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 1
17, 39, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
17, 39, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0.5
17, 39, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
17, 39, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0.75
17, 39, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1
17, 39, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 0.5
17, 39, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 163, 360, 183, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 726, 852, 0.852113
17, 40, 0, 0, 0, 0, 0, 0, 0, 6, 14, 12, 33, 27, 36, 38, 227, 2933, 18505, 35146, 15802, 2260, 1447, 1233, 985, 718, 545, 390, 259, 31, 33, 0, 80680,0 ,0
17, 40, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 28, 77, 75, 45, 7, 2, 0, 0, 0, 0, 0, 0, 0, 250, 330, 0.757576
17, 40, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 34, 51, 49, 31, 12, 1, 0, 0, 1, 0, 0, 0, 0, 0, 184, 233, 0.7897
17, 40, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 34, 68, 76, 39, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 295, 0.79661
17, 40, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 43, 20, 9, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 110, 0.8
17, 40, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0.666667
17, 40, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 6, 0, 5, 28, 86, 33, 8, 1, 0, 0, 0, 0, 0, 170, 247, 0.688259
17, 40, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 16, 46, 98, 40, 9, 0, 0, 0, 0, 0, 0, 0, 224, 300, 0.746667
17, 40, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 29, 87, 118, 100, 14, 2, 1, 1, 0, 0, 0, 0, 0, 362, 465, 0.778495
17, 40, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 48, 165, 275, 156, 43, 11, 3, 3, 3, 0, 0, 0, 0, 0, 712, 1016, 0.700787
17, 40, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 45, 2117, 15269, 28190, 12163, 485, 20, 7, 6, 4, 6, 0, 1, 0, 0, 0, 58315, 67798, 0.860129
17, 41, 0, 0, 1, 0, 10, 2, 16, 17, 64, 77, 146, 124, 202, 364, 1609, 24613, 132183, 203211, 78432, 12286, 8185, 7303, 6228, 5279, 4238, 3113, 2210, 393, 359, 0, 490665,0 ,0
17, 41, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 31, 83, 195, 318, 439, 243, 80, 11, 0, 0, 1, 0, 0, 0, 1408, 1702, 0.827262
17, 41, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 16, 57, 196, 306, 323, 218, 65, 13, 2, 0, 1, 1, 0, 1, 0, 1203, 1503, 0.800399
17, 41, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 20, 74, 237, 447, 457, 171, 60, 10, 4, 1, 2, 0, 0, 0, 0, 0, 1487, 1849, 0.804218
17, 41, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 42, 165, 305, 254, 103, 27, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 913, 1175, 0.777021
17, 41, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 160, 295, 275, 93, 13, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 867, 1081, 0.802035
17, 41, 16, 41, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 0.818182
17, 41, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 10, 13, 5, 6, 58, 276, 388, 194, 23, 3, 4, 0, 0, 0, 986, 1277, 0.772122
17, 41, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40, 28, 30, 83, 180, 234, 187, 48, 2, 2, 2, 1, 2, 0, 844, 1164, 0.725086
17, 41, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 41, 69, 129, 307, 475, 246, 77, 15, 2, 0, 1, 2, 0, 0, 1372, 1737, 0.789868
17, 41, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 15, 54, 254, 655, 914, 671, 163, 25, 6, 0, 1, 1, 0, 0, 0, 2762, 3425, 0.806423
17, 41, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 59, 420, 1243, 1753, 943, 205, 66, 18, 11, 9, 4, 9, 7, 15, 0, 4772, 7301, 0.653609
17, 41, 17, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 405, 18434, 108609, 162134, 59045, 2817, 0, 94, 110, 70, 41, 31, 19, 3, 1, 0, 351822, 410702, 0.856636
17, 42, 0, 0, 0, 0, 3, 4, 5, 10, 38, 43, 80, 91, 107, 259, 1226, 23733, 110341, 141113, 46716, 8055, 5778, 5225, 4789, 4324, 3646, 2739, 2131, 479, 440, 0, 361375,0 ,0
17, 42, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 12, 52, 129, 209, 185, 111, 30, 3, 0, 0, 0, 1, 0, 736, 906, 0.812362
17, 42, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 19, 55, 122, 211, 220, 123, 75, 5, 1, 1, 1, 0, 2, 0, 839, 1072, 0.782649
17, 42, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 20, 81, 206, 289, 251, 156, 52, 11, 2, 0, 4, 0, 1, 0, 0, 1076, 1372, 0.784257
17, 42, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 52, 170, 255, 205, 105, 0, 8, 1, 2, 0, 0, 1, 0, 0, 0, 815, 1028, 0.792802
17, 42, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 61, 202, 341, 239, 109, 20, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 988, 1211, 0.815855
17, 42, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 50, 100, 92, 24, 6, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 288, 354, 0.813559
17, 42, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0.8
17, 42, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 10, 2, 9, 30, 81, 155, 211, 82, 17, 3, 2, 1, 0, 613, 798, 0.76817
17, 42, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 9, 14, 6, 14, 41, 91, 211, 132, 23, 7, 0, 1, 1, 0, 558, 768, 0.726562
17, 42, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 9, 26, 69, 169, 174, 129, 53, 5, 2, 1, 0, 1, 0, 659, 900, 0.732222
17, 42, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 59, 151, 301, 475, 298, 89, 9, 1, 3, 3, 0, 2, 0, 1407, 1764, 0.797619
17, 42, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 47, 205, 558, 643, 369, 112, 18, 2, 1, 1, 4, 3, 2, 0, 1971, 2506, 0.786512
17, 42, 17, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 4, 59, 439, 1166, 1350, 654, 0, 35, 19, 3, 4, 6, 9, 6, 5, 0, 3762, 5985, 0.628571
17, 42, 17, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 11, 451, 18386, 91348, 112374, 33954, 1635, 167, 135, 111, 124, 78, 38, 22, 7, 3, 0, 258846, 301162, 0.859491
17, 43, 0, 0, 0, 0, 0, 2, 0, 6, 9, 11, 20, 18, 31, 67, 464, 8484, 34374, 35965, 10214, 2015, 1537, 1512, 1284, 1253, 1129, 873, 709, 192, 192, 0, 100361,0 ,0
17, 43, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 30, 39, 27, 15, 7, 0, 1, 0, 0, 0, 130, 174, 0.747126
17, 43, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 16, 28, 52, 38, 31, 4, 0, 1, 0, 0, 0, 0, 174, 237, 0.734177
17, 43, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 1, 20, 51, 57, 59, 38, 20, 0, 1, 0, 0, 1, 1, 0, 254, 342, 0.74269
17, 43, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 17, 44, 52, 60, 0, 9, 0, 1, 0, 2, 1, 0, 0, 0, 189, 258, 0.732558
17, 43, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 30, 70, 95, 80, 23, 8, 2, 0, 2, 0, 1, 0, 0, 0, 0, 319, 400, 0.7975
17, 43, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 45, 52, 42, 11, 6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 177, 215, 0.823256
17, 43, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30, 43, 31, 5, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 132, 0.916667
17, 43, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
17, 43, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 3, 5, 27, 40, 40, 13, 3, 1, 1, 0, 137, 183, 0.748634
17, 43, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 6, 41, 42, 34, 5, 3, 0, 0, 0, 135, 186, 0.725806
17, 43, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 4, 4, 17, 35, 39, 31, 12, 1, 2, 2, 0, 0, 154, 213, 0.723005
17, 43, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 7, 17, 83, 79, 36, 10, 1, 0, 1, 0, 0, 0, 245, 327, 0.749235
17, 43, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 9, 44, 79, 109, 78, 24, 1, 1, 0, 0, 1, 0, 0, 353, 485, 0.727835
17, 43, 17, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 23, 89, 138, 193, 0, 33, 5, 1, 3, 1, 2, 1, 1, 0, 494, 668, 0.739521
17, 43, 17, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21, 153, 387, 383, 127, 27, 6, 1, 3, 0, 2, 1, 5, 3, 0, 1124, 1777, 0.632527
17, 43, 17, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 202, 6641, 28520, 28447, 7155, 374, 81, 72, 46, 45, 0, 6, 2, 6, 0, 0, 71604, 82978, 0.862928
17, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 4, 36, 669, 2342, 1893, 469, 107, 110, 78, 92, 79, 76, 60, 43, 13, 10, 0, 6085,0 ,0
17, 44, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 6, 10, 0.6
17, 44, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 2, 1, 0, 0, 0, 0, 0, 0, 11, 16, 0.6875
17, 44, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 3, 4, 0, 0, 0, 0, 0, 0, 0, 15, 18, 0.833333
17, 44, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 8, 13, 0.615385
17, 44, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 0, 6, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 15, 19, 0.789474
17, 44, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 3, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 0.823529
17, 44, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 0.727273
17, 44, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 1
17, 44, 16, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
17, 44, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 1, 0, 1, 0, 10, 13, 0.769231
17, 44, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 1, 0, 0, 0, 6, 8, 0.75
17, 44, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 1, 0, 0, 0, 0, 7, 12, 0.583333
17, 44, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 4, 10, 0.4
17, 44, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 5, 6, 7, 1, 0, 0, 0, 0, 0, 0, 24, 30, 0.8
17, 44, 17, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 12, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 22, 27, 0.814815
17, 44, 17, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 14, 5, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 37, 46, 0.804348
17, 44, 17, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 17, 30, 23, 7, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 85, 132, 0.643939
17, 44, 17, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 557, 1928, 1463, 347, 15, 8, 2, 1, 0, 1, 0, 0, 0, 0, 0, 4339, 4931, 0.879943
17, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 38, 25, 5, 3, 2, 2, 2, 2, 2, 1, 2, 0, 0, 0, 111,0 ,0
17, 45, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
17, 45, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
17, 45, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
17, 45, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
17, 45, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
17, 45, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
17, 45, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
17, 45, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
17, 45, 16, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
17, 45, 16, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
