FRS Z, FRS A, Frag Z, Frag A, Paddle 1, Paddle 2, Paddle 3, Paddle 4, Paddle 5, Paddle 6, Paddle 7, Paddle 8, Paddle 9, Paddle 10, Paddle 11, Paddle 12, Paddle 13, Paddle 14, Paddle 15, Paddle 16, Paddle 17, Paddle 18, Paddle 19, Paddle 20, Paddle 21, Paddle 22, Paddle 23, Paddle 24, Paddle 25, Paddle 26, Paddle 27, Paddle 28, total, total3, total_ratio 2sigma-3sigma
19, 44, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 16, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 6, 2, 6, 0, 1, 0, 0, 0, 0, 0, 20, 41, 0.487805
19, 44, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 10, 10, 2, 0, 0, 0, 0, 0, 0, 0, 38, 53, 0.716981
19, 44, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 9, 4, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 25, 34, 0.735294
19, 44, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 6, 8, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 30, 0.833333
19, 44, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 0.823529
19, 44, 17, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0.857143
19, 44, 17, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0.5
19, 44, 17, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 17, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 18, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 5, 0, 0, 0, 0, 0, 12, 18, 0.666667
19, 44, 18, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9, 7, 1, 0, 0, 0, 0, 0, 19, 28, 0.678571
19, 44, 18, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 4, 2, 4, 3, 1, 0, 0, 0, 0, 0, 20, 31, 0.645161
19, 44, 18, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 7, 15, 14, 2, 0, 0, 0, 0, 0, 0, 0, 41, 58, 0.706897
19, 44, 18, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 24, 15, 6, 10, 0, 0, 0, 0, 0, 0, 0, 0, 63, 83, 0.759036
19, 44, 18, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 20, 9, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 43, 58, 0.741379
19, 44, 18, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 17, 15, 3, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 60, 70, 0.857143
19, 44, 18, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 7, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 29, 0.793103
19, 44, 18, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 19, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0.5
19, 44, 19, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 1, 0, 0, 0, 8, 10, 0.8
19, 44, 19, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5, 3, 2, 0, 0, 0, 0, 0, 12, 17, 0.705882
19, 44, 19, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 4, 7, 1, 0, 0, 0, 0, 0, 16, 23, 0.695652
19, 44, 19, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8, 15, 1, 0, 0, 0, 0, 0, 0, 27, 37, 0.72973
19, 44, 19, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 10, 14, 0, 1, 0, 0, 0, 0, 0, 0, 34, 52, 0.653846
19, 44, 19, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 22, 15, 9, 2, 0, 1, 2, 0, 0, 0, 0, 61, 86, 0.709302
19, 44, 19, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 37, 43, 15, 3, 0, 1, 2, 2, 1, 0, 1, 0, 129, 176, 0.732955
19, 44, 19, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 61, 940, 2358, 1809, 377, 22, 9, 7, 9, 7, 1, 3, 1, 3, 0, 5610, 6502, 0.862811
19, 45, 0, 0, 0, 0, 4, 3, 9, 18, 61, 64, 153, 117, 189, 392, 1123, 6316, 61352, 132360, 102021, 31607, 13995, 12088, 10337, 8667, 6763, 4952, 3666, 1392, 1126, 0, 398775,0 ,0
19, 45, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 11, 14, 59, 93, 194, 234, 250, 185, 44, 10, 3, 0, 1, 3, 2, 0, 1104, 1441, 0.766135
19, 45, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9, 18, 58, 82, 113, 102, 65, 34, 5, 0, 2, 3, 1, 0, 0, 0, 498, 657, 0.757991
19, 45, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6, 22, 40, 60, 65, 64, 35, 15, 10, 3, 2, 2, 0, 2, 0, 0, 0, 328, 418, 0.784689
19, 45, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 17, 20, 36, 16, 18, 2, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 122, 155, 0.787097
19, 45, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 16, 6, 2, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 49, 57, 0.859649
19, 45, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 5, 8, 0.625
19, 45, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 45, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 45, 16, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
19, 45, 16, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 45, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 8, 45, 48, 49, 118, 375, 264, 96, 10, 6, 9, 2, 0, 1038, 1431, 0.725367
19, 45, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 11, 21, 51, 213, 326, 469, 136, 74, 17, 5, 0, 1, 4, 0, 1332, 1738, 0.766398
19, 45, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 9, 37, 80, 225, 308, 281, 280, 80, 9, 0, 3, 3, 5, 2, 0, 1326, 1694, 0.782763
19, 45, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 11, 34, 90, 207, 296, 319, 201, 94, 28, 5, 4, 2, 0, 4, 5, 0, 1304, 1634, 0.798042
19, 45, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 25, 48, 143, 193, 215, 121, 47, 20, 4, 1, 2, 0, 5, 2, 1, 0, 836, 1055, 0.792417
19, 45, 17, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 9, 34, 90, 164, 154, 86, 33, 8, 2, 1, 3, 2, 1, 0, 1, 0, 0, 592, 751, 0.788282
19, 45, 17, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 9, 28, 37, 51, 29, 4, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 166, 231, 0.718615
19, 45, 17, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10, 21, 13, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 52, 69, 0.753623
19, 45, 17, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 4, 0.5
19, 45, 17, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 45, 18, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 7, 18, 49, 65, 245, 97, 22, 2, 8, 0, 516, 684, 0.754386
19, 45, 18, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 21, 53, 96, 302, 306, 94, 30, 1, 6, 2, 0, 928, 1172, 0.791809
19, 45, 18, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 34, 42, 56, 140, 406, 266, 69, 7, 4, 6, 5, 0, 1045, 1405, 0.743772
19, 45, 18, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 5, 20, 56, 112, 311, 452, 301, 124, 21, 8, 8, 10, 7, 0, 1439, 1844, 0.780369
19, 45, 18, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 20, 57, 246, 435, 574, 552, 123, 16, 4, 7, 8, 5, 4, 0, 2057, 2577, 0.798215
19, 45, 18, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 59, 239, 497, 584, 476, 240, 24, 12, 3, 8, 10, 0, 4, 0, 2158, 2693, 0.801337
19, 45, 18, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9, 69, 284, 594, 776, 530, 194, 64, 13, 13, 5, 9, 9, 9, 4, 0, 2584, 3170, 0.815142
19, 45, 18, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 44, 177, 486, 620, 407, 122, 41, 11, 3, 7, 8, 5, 5, 3, 2, 0, 1955, 2389, 0.818334
19, 45, 18, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 113, 394, 464, 289, 60, 9, 4, 3, 7, 4, 7, 3, 2, 2, 0, 0, 1365, 1718, 0.794529
19, 45, 18, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1, 0, 2, 0, 2, 0, 0, 1, 2, 3, 0, 0, 0, 16, 33, 0.484848
19, 45, 19, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 1, 0, 0, 0, 1, 12, 50, 36, 12, 2, 0, 119, 155, 0.767742
19, 45, 19, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 1, 1, 7, 50, 75, 63, 20, 9, 11, 0, 244, 338, 0.721893
19, 45, 19, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 2, 4, 8, 31, 119, 184, 65, 14, 1, 4, 0, 439, 578, 0.759516
19, 45, 19, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 3, 4, 23, 59, 170, 192, 79, 31, 4, 6, 2, 0, 578, 757, 0.76354
19, 45, 19, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 17, 29, 49, 130, 470, 291, 60, 10, 6, 3, 7, 0, 1090, 1461, 0.746064
19, 45, 19, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 21, 54, 76, 200, 358, 353, 131, 20, 7, 9, 8, 0, 0, 1242, 1620, 0.766667
19, 45, 19, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 42, 102, 410, 626, 637, 178, 35, 8, 7, 13, 16, 10, 0, 2094, 2687, 0.779308
19, 45, 19, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 33, 197, 694, 1091, 1004, 495, 55, 5, 7, 13, 2, 0, 10, 0, 3611, 4599, 0.785171
19, 45, 19, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 36, 243, 1138, 1956, 1590, 668, 129, 21, 22, 17, 59, 63, 30, 59, 0, 6038, 8936, 0.675694
19, 45, 19, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 55, 3137, 48532, 105052, 75543, 15795, 983, 456, 368, 426, 371, 438, 444, 399, 289, 0, 252291, 291154, 0.866521
19, 46, 0, 0, 0, 0, 16, 17, 16, 21, 134, 159, 398, 337, 486, 969, 3373, 24469, 226863, 435872, 296258, 88753, 42389, 37931, 34044, 29837, 24803, 19097, 14439, 6096, 4889, 0, 1291666,0 ,0
19, 46, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 10, 18, 58, 139, 327, 591, 717, 765, 409, 97, 26, 7, 4, 0, 3, 0, 3172, 4129, 0.768225
19, 46, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8, 16, 51, 120, 211, 350, 476, 362, 259, 123, 26, 7, 7, 3, 2, 1, 0, 2026, 2619, 0.773578
19, 46, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 8, 29, 70, 198, 257, 302, 240, 144, 72, 25, 11, 4, 5, 2, 3, 3, 0, 1380, 1810, 0.762431
19, 46, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 13, 49, 88, 126, 149, 117, 58, 14, 10, 5, 2, 3, 0, 0, 1, 1, 0, 643, 836, 0.769139
19, 46, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 11, 48, 64, 72, 59, 30, 9, 6, 1, 3, 0, 1, 2, 0, 0, 0, 0, 307, 407, 0.7543
19, 46, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 13, 19, 22, 7, 0, 1, 1, 0, 1, 3, 1, 1, 0, 0, 0, 0, 77, 97, 0.793814
19, 46, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 9, 9, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 31, 0.903226
19, 46, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 46, 16, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
19, 46, 16, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 46, 16, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 46, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 36, 86, 145, 177, 247, 1068, 1165, 763, 155, 37, 18, 9, 0, 3921, 4999, 0.784357
19, 46, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5, 20, 63, 135, 203, 499, 971, 565, 602, 229, 39, 0, 6, 12, 0, 3352, 4346, 0.771284
19, 46, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 18, 35, 107, 246, 589, 906, 1050, 463, 149, 56, 10, 7, 9, 10, 0, 3667, 4739, 0.773792
19, 46, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 7, 10, 38, 95, 301, 636, 1022, 941, 811, 282, 54, 16, 12, 8, 7, 10, 0, 4255, 5374, 0.791775
19, 46, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 10, 44, 84, 200, 476, 754, 668, 454, 227, 61, 12, 10, 3, 11, 14, 6, 0, 3036, 3903, 0.777863
19, 46, 17, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 14, 61, 174, 499, 645, 574, 307, 132, 41, 18, 13, 9, 5, 10, 1, 10, 0, 2515, 3220, 0.781056
19, 46, 17, 42, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10, 27, 96, 225, 319, 289, 127, 39, 14, 5, 5, 9, 7, 3, 2, 3, 0, 0, 1183, 1538, 0.769181
19, 46, 17, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 25, 119, 161, 138, 60, 25, 3, 1, 3, 6, 1, 4, 1, 2, 1, 0, 0, 557, 740, 0.752703
19, 46, 17, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 37, 25, 12, 5, 0, 1, 0, 1, 2, 1, 1, 1, 2, 0, 0, 0, 98, 126, 0.777778
19, 46, 17, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 4, 7, 0.571429
19, 46, 17, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 46, 18, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 12, 23, 50, 101, 517, 538, 243, 100, 73, 0, 1665, 2273, 0.732512
19, 46, 18, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 29, 112, 164, 432, 691, 467, 414, 93, 25, 26, 0, 2459, 3165, 0.776935
19, 46, 18, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 55, 117, 212, 312, 1067, 1190, 731, 177, 32, 14, 12, 0, 3936, 4835, 0.814064
19, 46, 18, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 55, 139, 169, 336, 723, 1270, 1025, 378, 44, 20, 22, 20, 0, 4222, 5307, 0.795553
19, 46, 18, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 25, 45, 201, 607, 1241, 1639, 609, 337, 78, 19, 21, 19, 12, 0, 4863, 6292, 0.772886
19, 46, 18, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 56, 223, 739, 1457, 1725, 1464, 457, 61, 12, 16, 15, 0, 10, 0, 6237, 7947, 0.784824
19, 46, 18, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 64, 265, 931, 2006, 2244, 1551, 740, 137, 34, 25, 23, 20, 19, 30, 0, 8103, 10018, 0.808844
19, 46, 18, 43, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 6, 40, 205, 784, 1712, 1922, 1162, 415, 123, 27, 23, 20, 20, 19, 23, 18, 0, 6524, 8186, 0.79697
19, 46, 18, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 32, 141, 840, 1927, 2214, 1273, 348, 63, 32, 17, 14, 23, 14, 22, 18, 13, 0, 6992, 8507, 0.821911
19, 46, 18, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28, 304, 900, 1058, 529, 135, 27, 19, 6, 7, 0, 3, 14, 6, 6, 1, 0, 3046, 3726, 0.817499
19, 46, 18, 46, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 7, 8, 8, 2, 2, 0, 0, 2, 4, 5, 0, 9, 0, 4, 0, 0, 53, 94, 0.56383
19, 46, 19, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 0, 0, 1, 1, 1, 8, 116, 141, 77, 15, 0, 369, 460, 0.802174
19, 46, 19, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 3, 4, 18, 46, 124, 216, 214, 95, 59, 0, 793, 1045, 0.758852
19, 46, 19, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 4, 4, 2, 10, 48, 134, 439, 346, 174, 72, 42, 0, 1294, 1690, 0.76568
19, 46, 19, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 22, 9, 11, 28, 83, 203, 357, 256, 322, 76, 24, 16, 0, 1417, 1973, 0.718196
19, 46, 19, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 17, 16, 56, 155, 301, 963, 988, 505, 137, 26, 10, 8, 0, 3197, 4087, 0.782236
19, 46, 19, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 41, 87, 123, 164, 458, 1437, 1093, 341, 52, 9, 11, 0, 0, 3826, 4851, 0.788703
19, 46, 19, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 48, 115, 232, 343, 958, 1429, 1092, 461, 91, 26, 33, 27, 32, 0, 4890, 6380, 0.766458
19, 46, 19, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 45, 151, 544, 1682, 2573, 2346, 595, 84, 20, 23, 3, 0, 13, 0, 8084, 10447, 0.773811
19, 46, 19, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22, 115, 649, 2339, 3435, 2911, 1240, 213, 38, 29, 27, 27, 25, 27, 0, 11102, 14513, 0.764969
19, 46, 19, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 11, 115, 1062, 4695, 6970, 5295, 1975, 390, 110, 86, 66, 67, 66, 67, 82, 0, 21066, 33143, 0.635609
19, 46, 19, 46, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 5, 23, 280, 14294, 181043, 346086, 214891, 41040, 2919, 1445, 1310, 1267, 1181, 1199, 1396, 1248, 1001, 0, 810636, 940368, 0.862041
19, 47, 0, 0, 0, 0, 4, 4, 12, 24, 73, 62, 175, 157, 262, 518, 1974, 18326, 151838, 248896, 147022, 43849, 22970, 20642, 19317, 17557, 15406, 12341, 9893, 4683, 3792, 0, 739797,0 ,0
19, 47, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 23, 28, 81, 165, 240, 445, 302, 131, 44, 12, 5, 4, 3, 0, 1491, 1955, 0.76266
19, 47, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 6, 20, 33, 55, 163, 231, 253, 212, 136, 72, 16, 9, 2, 4, 2, 0, 1220, 1580, 0.772152
19, 47, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 18, 20, 54, 111, 191, 192, 161, 103, 55, 14, 7, 6, 4, 0, 0, 0, 945, 1256, 0.752389
19, 47, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 8, 21, 35, 82, 105, 84, 64, 40, 15, 2, 3, 2, 1, 0, 0, 2, 0, 469, 624, 0.751603
19, 47, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23, 38, 76, 71, 52, 14, 5, 4, 1, 0, 1, 1, 2, 1, 0, 0, 297, 378, 0.785714
19, 47, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 25, 17, 25, 13, 5, 3, 3, 0, 1, 0, 0, 2, 0, 0, 0, 0, 100, 124, 0.806452
19, 47, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 9, 7, 4, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 38, 0.763158
19, 47, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0.5
19, 47, 16, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
