FRS Z, FRS A, Frag Z, Frag A, Paddle 1, Paddle 2, Paddle 3, Paddle 4, Paddle 5, Paddle 6, Paddle 7, Paddle 8, Paddle 9, Paddle 10, Paddle 11, Paddle 12, Paddle 13, Paddle 14, Paddle 15, Paddle 16, Paddle 17, Paddle 18, Paddle 19, Paddle 20, Paddle 21, Paddle 22, Paddle 23, Paddle 24, Paddle 25, Paddle 26, Paddle 27, Paddle 28, total, total3, total_ratio 2sigma-3sigma
19, 45, 17, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 0.545455
19, 45, 17, 43, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 0.75
19, 45, 17, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 45, 17, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 45, 18, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 11, 5, 8, 1, 3, 0, 2, 0, 0, 39, 51, 0.764706
19, 45, 18, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 15, 26, 12, 3, 1, 2, 2, 1, 2, 0, 69, 84, 0.821429
19, 45, 18, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 11, 17, 23, 23, 9, 5, 4, 3, 3, 2, 2, 1, 0, 107, 138, 0.775362
19, 45, 18, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6, 24, 37, 40, 23, 5, 3, 3, 2, 7, 0, 0, 1, 0, 154, 216, 0.712963
19, 45, 18, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 41, 69, 55, 41, 7, 3, 0, 1, 1, 3, 0, 0, 0, 0, 241, 297, 0.811448
19, 45, 18, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 17, 27, 48, 38, 22, 11, 6, 5, 1, 0, 4, 0, 0, 0, 0, 0, 182, 236, 0.771186
19, 45, 18, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 12, 36, 73, 58, 27, 11, 5, 5, 0, 5, 4, 0, 1, 0, 0, 0, 0, 246, 326, 0.754601
19, 45, 18, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 26, 62, 37, 14, 9, 4, 1, 3, 6, 0, 2, 0, 0, 0, 0, 0, 0, 174, 245, 0.710204
19, 45, 18, 44, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 25, 57, 40, 12, 3, 4, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 190, 0.810526
19, 45, 18, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0.75
19, 45, 19, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 5, 9, 4, 3, 0, 0, 0, 0, 25, 30, 0.833333
19, 45, 19, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 7, 10, 5, 4, 1, 0, 0, 1, 0, 32, 42, 0.761905
19, 45, 19, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 8, 17, 6, 5, 0, 1, 1, 0, 0, 0, 42, 61, 0.688525
19, 45, 19, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 2, 0, 2, 10, 37, 27, 8, 1, 3, 0, 0, 0, 0, 0, 95, 132, 0.719697
19, 45, 19, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 8, 2, 0, 21, 48, 43, 16, 7, 1, 3, 4, 2, 0, 2, 0, 163, 224, 0.727679
19, 45, 19, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29, 11, 8, 19, 79, 63, 39, 5, 2, 5, 2, 2, 2, 0, 1, 0, 269, 363, 0.741047
19, 45, 19, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 32, 33, 106, 109, 55, 10, 1, 0, 1, 4, 1, 1, 0, 0, 0, 377, 475, 0.793684
19, 45, 19, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22, 71, 175, 186, 86, 28, 2, 2, 1, 3, 0, 1, 2, 1, 1, 0, 586, 739, 0.792963
19, 45, 19, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 41, 178, 360, 323, 128, 27, 16, 0, 13, 15, 6, 5, 3, 0, 0, 0, 0, 1117, 1451, 0.769814
19, 45, 19, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 10566, 63610, 59906, 16038, 658, 433, 395, 417, 403, 281, 152, 71, 15, 3, 0, 0, 0, 153009, 175382, 0.872433
19, 46, 0, 0, 0, 0, 1, 4, 5, 6, 18, 39, 89, 188, 1011, 68009, 279792, 210965, 43576, 6777, 5379, 4896, 4550, 3861, 2938, 2051, 1317, 872, 603, 178, 178, 0, 637303,0 ,0
19, 46, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 10, 26, 45, 65, 80, 54, 25, 10, 1, 1, 2, 1, 2, 0, 4, 0, 336, 428, 0.785047
19, 46, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 14, 33, 37, 32, 16, 12, 7, 5, 1, 0, 3, 1, 0, 1, 0, 0, 172, 233, 0.738197
19, 46, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 13, 17, 19, 25, 16, 9, 8, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 114, 157, 0.726115
19, 46, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 12, 12, 13, 7, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 58, 85, 0.682353
19, 46, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 5, 4, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 0.666667
19, 46, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 1
19, 46, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0.333333
19, 46, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 46, 16, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 46, 16, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 46, 16, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
19, 46, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 26, 30, 36, 45, 60, 28, 20, 5, 9, 8, 9, 0, 0, 282, 388, 0.726804
19, 46, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 14, 17, 45, 91, 95, 74, 51, 12, 6, 7, 6, 5, 2, 1, 0, 433, 548, 0.790146
19, 46, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 22, 38, 77, 100, 85, 45, 16, 5, 7, 4, 0, 3, 0, 0, 0, 416, 533, 0.780488
19, 46, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 9, 22, 42, 78, 93, 76, 57, 17, 2, 7, 5, 3, 5, 2, 1, 0, 0, 425, 544, 0.78125
19, 46, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 35, 43, 54, 51, 26, 18, 7, 2, 1, 3, 10, 2, 0, 0, 0, 0, 276, 389, 0.709512
19, 46, 17, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 22, 52, 54, 46, 20, 4, 7, 5, 3, 1, 2, 0, 0, 2, 0, 0, 0, 239, 339, 0.705015
19, 46, 17, 42, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 16, 25, 30, 10, 6, 2, 2, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 100, 138, 0.724638
19, 46, 17, 43, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 12, 12, 7, 3, 2, 1, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 49, 72, 0.680556
19, 46, 17, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0.5
19, 46, 17, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
19, 46, 17, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 46, 18, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 16, 21, 13, 10, 5, 1, 3, 1, 0, 74, 112, 0.660714
19, 46, 18, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 17, 28, 69, 50, 29, 4, 4, 6, 4, 2, 0, 219, 274, 0.79927
19, 46, 18, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 25, 39, 43, 65, 34, 17, 8, 7, 6, 7, 3, 0, 265, 413, 0.641646
19, 46, 18, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 12, 50, 94, 101, 86, 30, 17, 5, 8, 6, 7, 8, 5, 0, 433, 564, 0.76773
19, 46, 18, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 18, 35, 123, 164, 145, 64, 21, 11, 10, 4, 3, 2, 2, 2, 0, 610, 795, 0.767296
19, 46, 18, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28, 50, 129, 174, 152, 85, 25, 6, 5, 9, 5, 8, 3, 0, 1, 0, 687, 873, 0.786942
19, 46, 18, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 60, 131, 190, 170, 83, 23, 10, 0, 15, 12, 0, 14, 5, 4, 2, 0, 744, 953, 0.780693
19, 46, 18, 43, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 16, 52, 127, 153, 128, 68, 16, 9, 15, 14, 6, 3, 5, 1, 0, 0, 0, 0, 618, 852, 0.725352
19, 46, 18, 44, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 34, 131, 207, 115, 42, 23, 8, 9, 14, 10, 5, 3, 1, 0, 0, 0, 0, 0, 618, 860, 0.718605
19, 46, 18, 45, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 66, 127, 67, 21, 3, 7, 11, 4, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 332, 401, 0.82793
19, 46, 18, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 0.6
19, 46, 19, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 7, 22, 22, 9, 1, 0, 0, 0, 70, 93, 0.752688
19, 46, 19, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 0, 0, 0, 0, 1, 8, 21, 26, 11, 5, 0, 0, 0, 0, 80, 123, 0.650407
19, 46, 19, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 0, 0, 0, 0, 7, 54, 49, 15, 8, 3, 0, 0, 1, 0, 143, 197, 0.725888
19, 46, 19, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 5, 4, 0, 2, 8, 59, 80, 40, 19, 2, 4, 3, 0, 3, 0, 241, 327, 0.737003
19, 46, 19, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 12, 3, 0, 22, 50, 163, 87, 42, 12, 11, 8, 0, 0, 5, 0, 426, 553, 0.770344
19, 46, 19, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 52, 21, 14, 25, 114, 195, 158, 54, 11, 3, 4, 10, 6, 5, 2, 0, 694, 910, 0.762637
19, 46, 19, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 85, 47, 28, 139, 273, 251, 87, 20, 7, 14, 12, 11, 12, 5, 2, 0, 1008, 1316, 0.765957
19, 46, 19, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 61, 115, 190, 476, 378, 180, 27, 10, 8, 7, 6, 9, 3, 3, 3, 0, 1486, 1829, 0.812466
19, 46, 19, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21, 87, 300, 539, 546, 215, 57, 0, 19, 24, 23, 11, 11, 3, 0, 0, 0, 1858, 2408, 0.771595
19, 46, 19, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 466, 1287, 1483, 945, 354, 70, 50, 41, 41, 28, 30, 18, 15, 5, 4, 2, 0, 4877, 7222, 0.675298
19, 46, 19, 46, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 355, 53439, 229347, 172849, 32553, 1821, 1195, 1198, 1237, 1265, 818, 551, 221, 60, 8, 0, 1, 0, 496940, 579669, 0.857282
19, 47, 0, 0, 0, 0, 2, 0, 1, 8, 10, 23, 57, 119, 960, 59861, 173627, 97212, 15870, 3547, 3160, 2912, 2749, 2392, 1910, 1320, 792, 553, 384, 140, 113, 0, 367722,0 ,0
19, 47, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 7, 22, 23, 44, 29, 28, 12, 4, 2, 0, 3, 1, 0, 1, 0, 181, 238, 0.760504
19, 47, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6, 9, 8, 14, 21, 22, 16, 8, 1, 4, 0, 1, 0, 0, 1, 0, 0, 114, 151, 0.754967
19, 47, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 16, 19, 17, 10, 6, 4, 0, 0, 1, 3, 0, 0, 2, 0, 0, 92, 121, 0.760331
19, 47, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 6, 6, 11, 6, 5, 6, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 46, 70, 0.657143
19, 47, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 24, 0.708333
19, 47, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 0.75
19, 47, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 47, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
19, 47, 16, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 47, 16, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 47, 16, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 47, 16, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 47, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 6, 18, 25, 36, 21, 17, 4, 3, 4, 3, 0, 0, 142, 186, 0.763441
19, 47, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7, 18, 34, 48, 49, 23, 22, 7, 7, 3, 2, 3, 1, 0, 227, 285, 0.796491
19, 47, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 12, 27, 43, 39, 40, 16, 11, 3, 2, 3, 1, 2, 2, 0, 210, 268, 0.783582
19, 47, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 3, 22, 23, 42, 53, 30, 27, 4, 3, 4, 1, 3, 1, 0, 2, 0, 224, 303, 0.739274
19, 47, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6, 9, 22, 32, 29, 24, 19, 4, 4, 1, 3, 0, 3, 1, 0, 0, 0, 159, 219, 0.726027
19, 47, 17, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 18, 16, 25, 34, 20, 5, 6, 5, 2, 3, 4, 4, 1, 0, 0, 0, 0, 153, 215, 0.711628
19, 47, 17, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 11, 21, 22, 10, 8, 3, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 94, 134, 0.701493
19, 47, 17, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 23, 13, 11, 3, 5, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 75, 91, 0.824176
19, 47, 17, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 0.692308
19, 47, 17, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 1
19, 47, 17, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
19, 47, 17, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 47, 18, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 5, 7, 13, 7, 1, 1, 0, 0, 44, 58, 0.758621
19, 47, 18, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 6, 25, 20, 28, 12, 4, 2, 3, 0, 0, 108, 137, 0.788321
19, 47, 18, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 9, 16, 21, 40, 23, 14, 1, 4, 5, 5, 2, 0, 146, 199, 0.733668
19, 47, 18, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 12, 25, 38, 48, 38, 21, 16, 5, 5, 5, 1, 0, 0, 219, 304, 0.720395
19, 47, 18, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 16, 41, 59, 73, 46, 19, 8, 6, 4, 2, 5, 1, 0, 0, 287, 375, 0.765333
19, 47, 18, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8, 20, 48, 65, 82, 69, 22, 6, 9, 3, 6, 2, 1, 0, 2, 0, 346, 446, 0.775785
19, 47, 18, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 21, 43, 86, 86, 83, 39, 9, 0, 10, 6, 0, 10, 5, 2, 2, 0, 411, 529, 0.776938
19, 47, 18, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14, 25, 81, 80, 51, 24, 11, 6, 7, 7, 2, 4, 0, 1, 1, 0, 0, 318, 483, 0.658385
19, 47, 18, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 38, 110, 108, 87, 26, 11, 8, 4, 5, 9, 5, 2, 1, 3, 0, 0, 0, 434, 599, 0.724541
19, 47, 18, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21, 62, 117, 54, 20, 13, 7, 2, 6, 6, 1, 4, 0, 0, 0, 0, 0, 0, 320, 407, 0.786241
19, 47, 18, 46, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 31, 51, 33, 6, 1, 2, 2, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 144, 177, 0.813559
19, 47, 18, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0.6
19, 47, 19, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 4, 3, 6, 1, 0, 0, 0, 18, 35, 0.514286
19, 47, 19, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 1, 6, 19, 6, 4, 2, 0, 1, 0, 46, 57, 0.807018
19, 47, 19, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 3, 8, 40, 17, 9, 6, 1, 0, 0, 0, 88, 124, 0.709677
19, 47, 19, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 3, 0, 0, 0, 1, 9, 56, 49, 29, 7, 3, 2, 0, 4, 0, 168, 213, 0.788732
19, 47, 19, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 4, 17, 48, 70, 38, 16, 3, 3, 4, 0, 2, 0, 211, 283, 0.745583
19, 47, 19, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 1, 1, 5, 30, 56, 91, 60, 20, 2, 3, 1, 6, 1, 4, 0, 316, 411, 0.768856
19, 47, 19, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 14, 8, 24, 80, 142, 81, 31, 9, 4, 5, 4, 4, 4, 2, 0, 455, 622, 0.731511
19, 47, 19, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 42, 21, 48, 119, 200, 140, 51, 15, 5, 5, 5, 3, 7, 3, 4, 0, 682, 858, 0.794872
19, 47, 19, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 40, 60, 139, 240, 171, 70, 0, 4, 4, 3, 4, 3, 1, 1, 1, 0, 752, 976, 0.770492
19, 47, 19, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 84, 230, 344, 280, 95, 26, 5, 9, 5, 10, 5, 6, 6, 2, 2, 0, 1129, 1518, 0.743742
19, 47, 19, 46, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 45, 405, 944, 908, 524, 153, 39, 22, 20, 20, 21, 20, 12, 5, 5, 1, 0, 0, 3145, 8977, 0.35034
19, 47, 19, 47, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 450, 47131, 142418, 79264, 11111, 913, 785, 795, 761, 759, 467, 314, 34, 50, 2, 0, 0, 0, 285274, 330905, 0.862102
19, 48, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 6, 10, 207, 10521, 21026, 9235, 1285, 454, 395, 377, 354, 321, 241, 208, 120, 92, 49, 24, 18, 0, 44947,0 ,0
19, 48, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 13, 24, 0.541667
19, 48, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 3, 6, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 17, 20, 0.85
19, 48, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 2, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 0.666667
19, 48, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 0.636364
19, 48, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0.875
19, 48, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
19, 48, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
19, 48, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 48, 16, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
